customer_id,signup_date,tenure_months,plan_type,region,avg_sessions_per_week,avg_session_duration_minutes,feature_usage_score,days_since_last_login,monthly_fee,payment_method,failed_payments_last_3_months,discount_applied,support_tickets_count,avg_ticket_resolution_time_hours,customer_satisfaction_score,marketing_email_opens_last_30_days,churn
CUST105042,08-01-2024,29,Basic,East,4.4,14.5,71.5,16,260,Card,0,Yes,1,2.5,,12,0
CUST105043,17-11-2024,8,basic,West,5.19,40.5,96.5,103,205,UPI,1,Yes,2,5.2,4,8,0
CUST105044,04-04-2024,4,Basic,Central,2,57.7,32.7,94,234,NetBanking,5,Yes,0,41.3,4,9,1
CUST105045,07-01-2024,35,Basic,Central,6.57,50.7,43.4,25,282,Card,1,Yes,0,9.3,3,11,1
CUST105046,25-12-2024,3,Premium,West,4,60.7,40.8,1,969,UPI,0,No,2,5.3,3,9,1
CUST105047,19-04-2025,7,Premium,North,0.75,46.9,37,28,865,UPI,0,Yes,1,78.8,5,11,0
CUST105048,17-02-2024,27,PRO,South,1.82,30.4,34.3,93,499,Card,0,No,0,14,3,8,0
CUST105049,15-11-2025,1,Premium,Central,0.45,15.1,66.7,111,777,NetBanking,0,No,0,19.8,5,8,1
CUST105050,03-01-2024,27,Basic,West,5.32,17.6,59.3,46,261,Card,0,No,1,2.6,4,2,1
CUST105051,03-05-2024,16,Basic,West,1.7,45.6,55.8,10,222,UPI,0,Yes,0,0.2,3,8,0
CUST105052,15-02-2024,7,Pro,Central,0.91,46.1,82.1,100,541,NetBanking,0,Yes,1,29.5,4,1,0
CUST105053,13-07-2025,23,Premium,East,4.62,24.4,23.2,33,709,UPI,1,Yes,1,4.3,5,9,1
CUST105054,11-03-2024,11,Basic,South,10.94,32.1,25.3,117,221,NetBanking,0,Yes,1,17.3,3,14,0
CUST105055,22-01-2024,33,Premium,Central,3.49,45.1,56.2,70,891,NetBanking,1,No,1,6.7,3,9,1
CUST105056,05-05-2025,17,Pro,West,2.54,28.3,41.8,102,409,Card,0,No,2,25.7,1,12,0
CUST105057,04-07-2024,35,Premium,East,1.8,62,25.6,28,701,NetBanking,1,Yes,0,3.6,1,10,0
CUST105058,25-10-2024,5,Pro,Central,9.9,39.5,72.2,96,424,NetBanking,1,Yes,0,9.1,4,12,1
CUST105059,31-01-2024,32,Pro,South,10.44,46.2,54.6,48,591,Card,2,No,3,5.5,2,7,0
CUST105060,02-06-2025,3,PRO,East,1.67,33.8,28.2,119,423,NetBanking,2,No,1,13.9,2,13,1
CUST105061,09-06-2025,35,PRO,West,8.53,41.3,33.8,90,460,Card,0,No,4,9.2,4,7,0
CUST105062,03-06-2025,14,Basic,North,5.4,12.3,75.1,15,236,UPI,2,No,1,16,4,11,0
CUST105063,31-10-2024,31,Premium,South,3.18,34.5,39.5,80,706,UPI,1,No,1,6.9,4,3,0
CUST105064,09-10-2024,31,Premium,East,4.1,23.5,28.4,74,779,Card,0,Yes,2,18.1,4,14,0
CUST105065,09-06-2025,17,Basic,Central,6.67,72.7,96.9,13,207,NetBanking,1,No,3,8.5,4,14,0
CUST105066,16-09-2024,24,Basic,Central,4.38,37.5,17.9,12,277,UPI,1,No,2,1.5,4,12,1
CUST105067,24-09-2024,23,Pro,East,6.66,32.2,23.2,34,580,UPI,0,No,1,15.8,,11,0
CUST105068,20-03-2025,18,Pro,Central,14.7,40.9,74.6,89,405,NetBanking,2,No,2,6.7,3,4,0
CUST105069,30-09-2024,14,PRO,East,2.62,39.8,48.3,51,409,NetBanking,1,Yes,1,18.4,4,6,1
CUST105070,12-07-2025,15,Basic,South,2.11,35,77.8,24,266,Card,0,No,1,28.4,3,13,0
CUST105071,07-11-2023,15,Pro,Central,4.26,45.1,59.8,103,421,Card,1,Yes,0,28.3,5,1,0
CUST105072,02-02-2024,6,Pro,South,2.38,43.7,13.6,107,546,UPI,0,No,2,18.3,5,3,0
CUST105073,30-07-2025,27,Basic,West,1.83,36.2,71.6,106,204,NetBanking,1,Yes,1,1.5,,11,0
CUST105074,30-12-2024,15,Pro,West,2.25,57.7,82.5,58,517,NetBanking,0,No,2,39.5,2,1,0
CUST105075,19-02-2025,8,Basic,West,4.1,11.1,59.7,75,217,NetBanking,1,Yes,2,8.9,5,4,0
CUST105076,14-05-2024,15,Basic,West,10.34,28.6,37.7,110,225,Card,0,No,1,29.4,2,9,1
CUST105077,17-04-2025,3,Pro,Central,9.27,29.1,11.4,116,518,Card,1,Yes,1,13.9,,9,1
CUST105078,21-08-2023,13,Premium,East,2.23,34.6,91.6,67,758,Card,1,No,1,2.8,5,8,1
CUST105079,30-09-2025,34,Basic,Central,3.44,30.7,73.6,41,278,UPI,1,No,1,11.9,4,14,0
CUST105080,13-10-2024,24,Pro,Central,7.27,26.9,14,47,420,NetBanking,1,Yes,2,5.5,1,14,0
CUST105081,25-09-2025,32,basic,South,4.08,53.6,85.7,104,211,Card,4,No,1,0.2,2,12,0
CUST105082,01-06-2024,32,basic,East,3.49,20.1,14.8,112,269,NetBanking,1,Yes,0,22.5,5,10,0
CUST105083,01-02-2025,30,Pro,North,10.72,42.1,74,90,411,Card,0,No,2,47.4,,6,1
CUST105084,16-06-2025,13,PRO,North,2.59,27.2,72.5,117,475,NetBanking,0,No,0,8.9,3,11,0
CUST105085,02-08-2024,1,Basic,East,6.64,40.7,92.5,44,230,UPI,1,No,0,4.6,3,10,0
CUST105086,25-07-2023,34,Premium,North,3.29,54.7,24.9,71,997,UPI,1,No,1,2.9,4,12,0
CUST105087,24-01-2025,15,Basic,East,12.1,,61.1,118,250,UPI,1,Yes,1,3.5,1,9,0
CUST105088,06-06-2025,14,Premium,South,0.37,22.6,59,71,884,Card,0,Yes,0,21.8,4,1,0
CUST105089,18-12-2024,29,Premium,South,4.09,22.6,13.1,28,709,NetBanking,1,No,1,2,4,14,0
CUST105090,16-02-2025,34,Pro,Central,2.66,32.6,67.4,2,532,NetBanking,2,No,0,32,3,9,0
CUST105091,23-06-2024,18,Basic,North,1.75,48.7,32.9,20,278,Card,2,No,0,6.7,4,1,0
CUST105092,03-01-2025,7,Pro,East,7.42,62.6,39.9,30,427,NetBanking,1,Yes,3,12.8,1,5,0
CUST105093,23-03-2025,29,Pro,South,6.08,48.5,31.7,12,481,Card,1,No,1,6.6,3,11,0
CUST105094,23-12-2023,31,Premium,Central,3.92,32.9,15,94,859,NetBanking,0,Yes,1,70.4,3,4,1
CUST105095,03-05-2025,25,Pro,North,8.6,27.3,25,80,547,UPI,1,No,2,5.6,4,1,1
CUST105096,13-03-2025,14,Pro,North,3.27,57.7,28.7,47,583,NetBanking,1,No,2,5.7,3,5,0
CUST105097,10-11-2025,8,Premium,North,2.37,12.7,62,95,841,NetBanking,0,No,1,24.6,4,10,0
CUST105098,28-12-2023,27,Premium,South,4.05,40.9,22.1,23,814,NetBanking,0,Yes,2,1.5,3,2,0
CUST105099,05-06-2025,2,Pro,South,2.59,53,92.9,1,459,Card,0,Yes,2,2.3,3,4,1
CUST105100,17-04-2025,17,Premium,North,1.66,30.5,30.9,105,730,NetBanking,1,No,0,44.7,5,10,0
CUST105101,07-04-2025,14,Pro,South,2.3,39.7,68.7,2,458,Card,1,Yes,0,1.2,4,12,0
CUST105102,29-05-2024,25,PRO,North,0.24,14.9,24.2,25,562,NetBanking,1,No,2,0.5,,10,0
CUST105103,11-07-2025,30,PRO,West,2.54,42.4,81.6,1,516,NetBanking,2,Yes,1,17,3,6,0
CUST105104,01-03-2025,29,PRO,South,2.13,36,16.4,32,549,Card,1,Yes,1,7.5,3,1,0
CUST105105,12-05-2024,20,basic,East,2.89,43.2,76.4,33,249,UPI,0,No,0,9,5,8,0
CUST105106,05-03-2024,21,Pro,South,4.44,28.3,45.4,89,496,UPI,2,No,0,8.7,2,5,0
CUST105107,01-06-2025,22,Pro,North,2.53,18.3,51.9,97,543,UPI,0,No,0,25.4,3,13,0
CUST105108,18-08-2025,35,basic,East,2.37,51.5,43,37,291,Card,1,Yes,0,5.7,3,8,0
CUST105109,19-08-2024,16,basic,Central,4.39,51.9,46.2,77,203,UPI,0,No,4,19.5,4,0,1
CUST105110,22-02-2025,17,PRO,East,3.79,43.5,10.5,94,404,Card,0,Yes,1,10.2,4,12,0
CUST105111,31-07-2025,16,Pro,East,6.16,40.9,12.4,19,589,Card,2,Yes,0,2,4,3,0
CUST105112,25-05-2024,2,Basic,South,3.62,,81.5,9,271,NetBanking,0,No,0,15.3,3,10,0
CUST105113,19-01-2025,4,Premium,East,2.22,53.1,29.2,83,699,UPI,1,No,0,1.2,2,12,0
CUST105114,16-02-2025,21,Premium,East,15.99,42.1,64.7,32,930,UPI,1,Yes,0,3.4,3,7,1
CUST105115,30-03-2024,34,Pro,North,3.9,54,68.8,44,551,NetBanking,0,No,1,9.7,4,10,1
CUST105116,12-07-2024,30,Basic,South,4.73,17.2,72.8,111,253,Card,0,No,1,7.1,5,4,0
CUST105117,09-12-2024,6,Premium,North,5.45,44.8,63.8,59,823,NetBanking,1,No,0,8.7,2,0,0
CUST105118,19-01-2024,17,Premium,South,4.78,43.9,66.6,65,889,NetBanking,1,Yes,2,8.4,3,8,0
CUST105119,26-09-2024,25,Basic,Central,2.97,,62.3,109,240,UPI,0,Yes,0,9.6,3,6,0
CUST105120,25-07-2025,5,Basic,East,7.62,33.5,93.5,60,261,UPI,1,No,0,4.2,3,11,0
CUST105121,20-02-2024,5,Pro,South,1.57,34.9,69.8,50,589,Card,2,Yes,1,6.3,4,11,0
CUST105122,27-12-2023,20,PRO,East,2.28,20.5,41.8,11,413,Card,0,Yes,1,16.3,4,9,0
CUST105123,09-01-2025,16,Basic,East,2.26,42.1,42.1,79,241,NetBanking,1,Yes,0,24.3,4,5,0
CUST105124,17-08-2024,9,Pro,West,7.64,38.4,17.2,8,444,NetBanking,1,No,3,0.4,4,12,1
CUST105125,21-07-2025,5,Pro,North,9.48,25.3,99.3,10,416,Card,1,Yes,2,6,,14,0
CUST105126,29-10-2025,2,Premium,South,3.83,27,90.2,20,750,Card,1,No,2,5.7,5,1,0
CUST105127,18-03-2025,9,Pro,Central,3.49,10,13.9,75,531,UPI,1,No,4,9.2,3,6,0
CUST105128,28-08-2024,22,Pro,West,1.09,41.7,87.6,67,564,UPI,0,Yes,3,0,4,11,1
CUST105129,06-10-2023,22,Premium,North,4.79,39.7,22.5,25,739,NetBanking,4,Yes,2,4.3,4,13,0
CUST105130,12-04-2024,22,basic,Central,2.32,33.1,31.5,62,230,Card,0,Yes,0,11.6,4,8,0
CUST105131,01-10-2025,34,basic,Central,1.55,30.8,71.3,18,280,UPI,1,No,1,3.1,4,13,0
CUST105132,24-07-2025,29,PRO,East,4.99,46.1,75.7,105,442,Card,2,Yes,1,0.7,2,6,1
CUST105133,23-08-2024,33,basic,North,3.42,37.3,55.5,110,252,NetBanking,2,No,1,3.2,,6,0
CUST105134,18-10-2025,18,Premium,West,5.19,47.3,97.1,16,739,NetBanking,3,Yes,2,22.3,4,5,1
CUST105135,29-03-2024,7,Basic,South,1.12,38.1,54.1,43,278,UPI,1,No,0,3.8,4,9,0
CUST105136,09-08-2025,1,Basic,South,3.73,48.9,33.3,60,201,Card,0,No,1,7.4,5,2,0
CUST105137,07-09-2023,33,Premium,West,6.53,47.9,10.8,0,872,Card,3,Yes,0,1.5,3,7,1
CUST105138,10-09-2024,1,Pro,East,7.54,49.3,88.1,111,585,UPI,0,No,2,15.8,1,2,1
CUST105139,06-02-2024,24,PRO,East,3.63,25.9,45.6,71,481,UPI,0,Yes,0,6.7,3,11,0
CUST105140,26-06-2024,4,Basic,Central,3.74,45.2,80.4,57,235,NetBanking,1,No,0,2.5,4,10,0
CUST105141,01-02-2025,4,Basic,North,3.19,35,79.6,93,292,NetBanking,0,Yes,1,41.1,,2,0
CUST105142,15-05-2024,18,Premium,Central,5.78,33.1,13.9,114,956,Card,0,Yes,1,21.9,4,11,1
CUST105143,14-08-2025,27,Pro,South,3.79,27.9,83.9,40,452,Card,0,Yes,4,5.6,3,4,0
CUST105144,22-06-2025,32,Pro,West,2.21,40,36,23,581,UPI,1,Yes,0,1.6,5,6,0
CUST105145,21-04-2024,33,Basic,North,5.47,5.8,85.7,42,230,NetBanking,2,No,2,11.5,,6,0
CUST105146,21-10-2023,28,Pro,West,2.59,40.2,54.3,80,587,NetBanking,0,No,0,18.2,4,1,0
CUST105147,26-07-2023,6,PRO,North,7.71,40.1,63.2,117,410,UPI,0,Yes,3,25.1,,4,0
CUST105148,16-08-2023,16,Premium,South,4.51,51,19.1,93,974,NetBanking,0,No,0,6.6,4,11,0
CUST105149,22-06-2025,34,PRO,South,1.94,37,44.1,104,527,Card,1,Yes,0,2.8,5,14,0
CUST105150,13-10-2023,23,PRO,North,3.84,55.6,97.4,115,399,NetBanking,3,No,1,2.9,3,0,0
CUST105151,21-06-2024,24,Pro,East,2.95,29.1,93.3,106,422,Card,0,No,2,0.2,3,14,0
CUST105152,06-11-2024,13,Pro,North,1.48,27.3,99.5,8,475,Card,0,No,1,18.7,5,13,0
CUST105153,17-07-2025,18,PRO,South,1.48,59,55.9,65,447,NetBanking,3,No,4,8.5,1,8,0
CUST105154,10-01-2025,13,Basic,West,1.87,26.4,83.6,89,206,UPI,0,Yes,1,31.1,3,6,0
CUST105155,23-04-2025,17,Basic,Central,9.34,1.7,51,31,240,Card,1,No,1,2.3,4,13,1
CUST105156,03-12-2025,15,Premium,West,6.24,59.2,94.7,90,762,Card,1,No,1,4.5,4,7,0
CUST105157,08-04-2024,18,Basic,South,10.17,60.4,98.7,40,268,Card,1,No,0,23.4,4,12,0
CUST105158,19-10-2023,23,Basic,West,5.86,32.6,89,10,266,Card,0,Yes,1,11.5,3,3,1
CUST105159,19-11-2025,30,Pro,East,8.89,34.1,65.9,64,558,UPI,3,Yes,1,5.3,4,8,1
CUST105160,25-09-2023,34,PRO,East,4.4,27.5,99,115,400,UPI,1,No,2,3.7,3,8,1
CUST105161,28-10-2024,4,Pro,North,6.37,63.2,98.5,100,505,NetBanking,0,Yes,0,10.5,2,6,1
CUST105162,29-04-2025,3,Pro,West,14.63,58.1,52.8,17,428,Card,0,No,1,5.8,1,13,1
CUST105163,14-08-2023,7,Premium,West,3.61,26.9,37.3,117,771,Card,0,No,0,3.7,3,4,0
CUST105164,17-09-2024,18,PRO,South,11.9,37.2,26.9,7,475,Card,0,No,1,5.7,4,2,0
CUST105165,19-08-2025,7,Premium,North,6.14,62,70.9,26,758,Card,0,Yes,0,14.7,3,7,0
CUST105166,01-07-2024,6,Basic,North,4.43,65.9,13.1,81,205,UPI,0,No,0,6.5,4,6,0
CUST105167,20-02-2025,22,Basic,West,3.48,41.3,78.7,8,224,Card,2,No,3,7.7,4,7,0
CUST105168,16-07-2025,1,Pro,Central,6.15,43.7,14.6,1,571,Card,0,No,3,13.2,4,8,1
CUST105169,11-11-2025,4,Basic,West,4.83,35.9,33.9,80,200,NetBanking,2,Yes,2,8,4,5,0
CUST105170,04-12-2023,29,Basic,West,3.21,27.9,54.8,74,242,UPI,2,No,1,36.5,5,12,1
CUST105171,07-11-2024,21,Basic,West,5.58,45.9,18.8,45,276,NetBanking,0,Yes,3,0.9,2,0,0
CUST105172,04-01-2024,26,Pro,East,3.39,61,13.3,69,466,UPI,0,No,1,13.5,2,14,0
CUST105173,09-02-2024,14,PRO,North,3.02,23.8,53.2,4,569,NetBanking,0,Yes,1,23.8,,8,0
CUST105174,19-06-2024,9,PRO,East,2.73,40.2,89.8,11,514,Card,0,Yes,1,3.8,3,14,1
CUST105175,13-08-2023,12,Basic,Central,1.09,39.5,46.7,43,284,UPI,0,No,0,6.4,3,2,1
CUST105176,08-09-2024,6,Pro,South,1.51,17,28,41,581,UPI,1,No,0,5.8,4,10,0
CUST105177,30-10-2024,20,Basic,Central,6.22,37.6,46.8,98,288,UPI,1,No,0,29,4,8,0
CUST105178,01-12-2025,24,Pro,North,4.18,34.7,75,114,462,UPI,0,No,2,4.6,3,7,0
CUST105179,07-03-2025,27,Pro,South,3.79,30.7,13.7,87,407,Card,1,Yes,0,9.5,2,10,0
CUST105180,28-07-2023,8,Pro,Central,0.9,58.1,12.8,29,565,Card,1,No,1,2.1,5,9,1
CUST105181,14-02-2025,1,Premium,North,5.78,31,51.7,51,799,Card,0,No,3,0.5,,7,1
CUST105182,10-05-2025,24,Premium,Central,6.65,23.7,70.9,80,886,NetBanking,0,No,2,13.1,3,2,1
CUST105183,11-02-2025,7,Pro,South,5.09,47.5,65.2,46,461,Card,0,No,2,9.5,3,6,0
CUST105184,28-07-2024,19,Premium,South,5,41.5,67.4,35,831,UPI,0,Yes,2,1.1,4,1,0
CUST105185,10-12-2023,22,PRO,Central,7.14,38.4,24.9,69,573,Card,0,No,1,37.7,4,9,0
CUST105186,01-07-2025,35,Premium,East,5.11,47.8,58.5,31,738,Card,2,No,1,6.7,4,4,1
CUST105187,09-05-2024,30,Pro,Central,6.25,35.3,44,97,517,NetBanking,2,No,2,7.8,4,7,0
CUST105188,13-09-2024,29,Pro,Central,4.01,32.5,19.9,43,442,UPI,1,No,1,7.7,4,10,0
CUST105189,27-04-2024,22,PRO,Central,6.21,25.8,21.5,15,549,NetBanking,1,Yes,3,8.6,5,11,0
CUST105190,19-01-2025,11,Basic,East,3.48,50,68.1,70,264,Card,1,Yes,2,7.9,2,8,1
CUST105191,26-11-2024,20,PRO,West,2.38,58.5,96.1,95,438,NetBanking,0,No,3,21.7,,1,0
CUST105192,24-08-2024,29,Premium,South,3.12,72.1,19.6,16,944,NetBanking,1,Yes,0,7.6,4,12,0
CUST105193,14-08-2025,34,PRO,North,4.58,47.3,54.5,31,410,UPI,0,No,1,9.7,3,5,1
CUST105194,06-07-2024,1,Basic,South,2.88,63.7,32.3,13,266,UPI,2,No,0,4.4,3,11,0
CUST105195,08-09-2025,31,Pro,South,5.52,27.5,35.3,25,448,UPI,1,Yes,1,9.3,3,2,0
CUST105196,01-08-2025,30,Premium,West,14.39,23.9,30.2,72,751,UPI,4,No,1,11.2,4,4,0
CUST105197,29-08-2024,18,Premium,South,7.26,19.3,59.1,12,759,NetBanking,0,Yes,1,16.1,4,6,0
CUST105198,27-04-2024,17,Pro,South,6.1,37.3,15.1,113,574,Card,2,No,1,22.3,3,5,1
CUST105199,23-03-2024,14,Premium,East,1.25,32,76.8,88,969,NetBanking,0,No,1,12.4,4,4,1
CUST105200,22-11-2024,23,Premium,East,2.36,62.4,64.6,11,711,UPI,0,Yes,1,1.8,4,4,0
CUST105201,18-08-2023,25,Basic,East,11.18,31.1,44.6,44,221,UPI,2,Yes,1,1.2,3,7,0
CUST105202,11-11-2024,15,Premium,East,5.47,32.3,29.6,15,917,UPI,0,No,0,10.7,5,3,1
CUST105203,05-02-2024,22,basic,East,3.92,49.6,58.3,112,263,UPI,1,No,2,3.6,5,8,1
CUST105204,18-08-2024,3,Pro,North,4.94,53.7,96,93,522,NetBanking,0,No,0,18.8,3,4,0
CUST105205,13-09-2024,19,Pro,West,5.79,45.1,73.7,51,515,NetBanking,2,No,1,31.7,4,5,1
CUST105206,23-09-2023,34,PRO,Central,4.43,48.7,35.1,20,488,Card,1,Yes,2,6.7,4,11,0
CUST105207,04-08-2024,35,PRO,East,7.05,48.9,76.9,23,566,UPI,0,No,1,11.4,,1,1
CUST105208,26-08-2024,1,Pro,West,3.26,66.7,55.4,42,525,NetBanking,1,Yes,3,14.1,5,2,0
CUST105209,30-06-2024,21,Premium,Central,4.14,9.2,14.3,4,840,Card,2,No,1,17.8,5,12,1
CUST105210,13-02-2024,29,Premium,South,4.19,27.6,65.6,110,967,Card,0,No,0,8,5,11,0
CUST105211,20-08-2025,6,PRO,South,8.35,60.2,31.1,32,592,Card,1,No,1,0.7,4,2,1
CUST105212,18-08-2025,1,Pro,West,5.06,35.9,46.9,112,523,Card,1,No,1,2.5,4,1,0
CUST105213,22-12-2023,1,Basic,North,2.18,48.2,53.1,30,223,UPI,1,No,1,0.6,4,12,0
CUST105214,13-04-2025,27,Pro,North,2.61,,81.9,113,544,Card,2,No,3,8.7,5,4,0
CUST105215,13-08-2025,21,Premium,West,5.84,25.7,62.2,8,791,UPI,0,No,1,10.4,3,8,0
CUST105216,14-02-2025,16,Basic,North,1.63,9,40.6,112,238,Card,0,No,2,0.3,4,1,1
CUST105217,27-07-2023,26,Premium,North,6.59,26.1,69.2,34,897,Card,2,No,1,4.3,3,2,0
CUST105218,07-02-2025,16,Premium,South,0.84,31.1,27.3,7,940,NetBanking,0,No,0,30.6,1,8,0
CUST105219,15-08-2025,28,PRO,North,1.81,40.6,84.1,74,571,UPI,0,Yes,1,0.6,3,4,0
CUST105220,22-06-2025,1,PRO,North,2.71,55.8,28.1,16,551,UPI,1,No,3,7.9,2,6,0
CUST105221,08-10-2023,10,Pro,West,7.09,47,60.3,79,408,Card,1,No,2,13.3,1,7,0
CUST105222,03-09-2025,17,PRO,North,3.78,45.5,28.5,19,498,UPI,2,No,0,4.1,3,2,1
CUST105223,10-08-2023,23,Pro,East,5.81,29.1,39.3,90,439,NetBanking,2,No,1,27.5,,5,0
CUST105224,24-09-2023,7,Premium,East,5.56,18.2,48,119,845,Card,0,Yes,0,1.9,2,2,0
CUST105225,29-10-2024,7,PRO,West,2.26,33.8,43.1,77,449,NetBanking,0,No,2,14.2,4,10,0
CUST105226,28-11-2024,15,PRO,East,2.58,23.3,94,21,491,Card,4,Yes,2,6.4,,0,0
CUST105227,12-09-2025,34,PRO,South,4.4,21.8,30.1,53,424,UPI,1,No,0,3.5,4,10,0
CUST105228,09-07-2024,4,Basic,West,3.68,14.2,26.2,112,220,Card,0,Yes,1,7.1,,3,0
CUST105229,15-09-2023,14,Basic,North,3.09,36.5,56.6,70,248,Card,0,No,1,9.5,4,6,0
CUST105230,26-07-2024,14,Premium,East,1.15,37.9,95.4,74,750,UPI,0,No,0,3.2,3,3,1
CUST105231,04-12-2025,16,basic,South,1.56,53.9,55.3,80,251,NetBanking,0,Yes,0,29.8,4,4,0
CUST105232,25-08-2024,7,Pro,West,2.71,54.5,96.3,76,494,UPI,1,No,1,1.4,3,11,0
CUST105233,02-09-2025,32,Pro,West,3.25,45.1,27.1,114,431,Card,1,Yes,0,9.9,5,11,0
CUST105234,11-11-2025,19,Basic,North,2.45,78.1,10.9,80,282,Card,0,Yes,0,7.9,2,9,1
CUST105235,24-09-2024,2,Basic,Central,1.14,26.3,37.3,74,200,Card,1,No,3,23.9,2,2,0
CUST105236,22-04-2025,10,Premium,East,2.19,30.4,67.4,119,984,NetBanking,0,No,2,7.2,5,2,0
CUST105237,04-08-2023,17,Pro,South,1.95,32.3,63.3,67,413,UPI,0,No,1,10.9,5,8,0
CUST105238,03-03-2025,12,Pro,West,2.15,31.5,31.8,79,549,UPI,1,No,0,31.1,5,6,0
CUST105239,28-01-2025,6,Premium,East,8.09,11.1,69.5,30,924,UPI,1,No,0,0.6,1,5,0
CUST105240,01-12-2023,22,Basic,South,8.71,26.6,84.7,84,276,UPI,3,No,0,8.8,3,13,0
CUST105241,03-11-2025,32,basic,South,6.25,41.8,71.8,96,283,UPI,2,No,1,30.9,3,0,0
CUST105242,22-03-2025,20,PRO,West,1.57,52.4,75.5,12,484,UPI,1,No,1,1.2,2,10,1
CUST105243,14-10-2023,1,PRO,East,12.12,16.4,37.7,112,462,UPI,2,No,1,25.9,4,9,1
CUST105244,10-03-2025,6,Pro,South,8.55,18,57.6,28,491,UPI,0,No,0,0.2,,11,1
CUST105245,15-06-2024,19,Premium,West,5.15,21.1,13.8,78,992,UPI,1,No,1,20.8,,4,0
CUST105246,01-09-2023,18,Premium,East,6.43,42.8,42.3,9,877,Card,0,No,1,24.7,4,5,0
CUST105247,28-10-2024,6,Basic,East,3.05,21.7,83.4,32,290,UPI,2,Yes,2,0.1,1,12,1
CUST105248,26-12-2023,33,Basic,West,10.64,15.1,81.1,14,250,Card,1,No,0,3.1,4,1,1
CUST105249,01-09-2023,23,Premium,East,2.49,14.7,94.7,106,886,UPI,0,Yes,0,6.6,4,9,1
CUST105250,31-12-2023,23,basic,Central,3.28,32,97.2,76,252,UPI,1,Yes,1,7.3,5,13,0
CUST105251,05-11-2024,26,Basic,South,1.97,35.7,97.5,34,250,Card,1,Yes,1,11.9,,4,0
CUST105252,19-12-2023,13,PRO,South,4.66,48,24.2,53,412,UPI,1,No,2,1,5,6,0
CUST105253,16-02-2025,7,Pro,East,6.99,46.1,20.9,20,554,NetBanking,0,Yes,0,0.2,4,0,0
CUST105254,28-12-2023,15,Pro,West,7.49,51.9,88.8,29,557,UPI,3,No,2,2.6,4,4,0
CUST105255,27-08-2024,27,Basic,North,9.84,35.5,44.5,111,229,Card,0,No,2,18.6,3,6,0
CUST105256,02-10-2024,26,PRO,East,1.36,22.9,42.1,45,571,Card,0,Yes,1,4.6,3,7,0
CUST105257,25-02-2024,33,Pro,North,4.34,40,58,106,513,Card,1,No,4,15.1,,7,1
CUST105258,26-01-2025,15,Basic,East,9.37,16.1,50.6,41,220,UPI,0,Yes,0,6.1,2,11,1
CUST105259,10-04-2025,27,basic,North,1.19,43,30.1,108,234,NetBanking,2,Yes,1,13.3,,2,0
CUST105260,16-01-2025,5,Pro,East,2.74,41.6,86,70,401,NetBanking,1,No,1,0.1,3,13,0
CUST105261,29-01-2024,2,Premium,West,6.83,54.2,91.8,48,892,UPI,4,No,0,0.6,1,3,0
CUST105262,08-11-2024,33,Premium,North,5.12,50.2,77.3,23,707,Card,1,Yes,1,15.7,4,5,0
CUST105263,17-09-2023,16,basic,Central,7.36,43.8,14.3,79,271,Card,0,No,1,33,4,4,0
CUST105264,25-09-2023,23,PRO,West,13.35,9.8,20.6,68,425,NetBanking,0,No,0,1.7,4,11,0
CUST105265,21-11-2023,16,PRO,East,1.78,29.2,41.1,5,449,UPI,2,No,1,5.5,3,7,0
CUST105266,18-04-2024,14,Premium,North,4.18,45.3,60.1,1,782,NetBanking,1,No,2,18.9,4,1,0
CUST105267,04-12-2025,29,Pro,South,11.18,57.8,64.9,2,499,UPI,2,No,2,1.5,4,8,0
CUST105268,11-09-2024,26,Basic,West,4.89,46.1,19,52,268,NetBanking,3,No,3,4.3,3,1,0
CUST105269,18-06-2024,35,PRO,North,2.54,15.8,96.4,9,402,Card,0,No,2,3.3,3,8,0
CUST105270,13-01-2024,15,Basic,West,3.15,60.9,57.7,23,232,NetBanking,0,No,2,8.5,4,8,0
CUST105271,20-02-2025,3,Basic,North,3.82,37.2,48.9,111,293,UPI,3,No,4,1.9,4,10,0
CUST105272,28-09-2024,23,Pro,South,4.73,43.5,27.2,32,537,Card,0,Yes,4,8.6,3,4,0
CUST105273,28-04-2025,29,Premium,Central,5.42,44.8,95.6,83,930,NetBanking,0,Yes,0,13,5,3,0
CUST105274,29-09-2023,34,Basic,South,4.03,26.2,50.3,116,247,NetBanking,2,No,0,8,4,11,0
CUST105275,20-04-2024,33,Pro,East,10.53,23.4,20.6,21,578,NetBanking,1,Yes,2,1.5,,12,1
CUST105276,20-03-2024,23,basic,West,8.79,39.6,65.3,60,286,UPI,0,Yes,1,0.4,4,1,0
CUST105277,26-11-2024,7,Premium,Central,1.37,23.6,41.5,95,942,UPI,0,No,0,50.1,4,10,0
CUST105278,12-03-2024,3,Pro,West,10.15,27.6,82.7,93,504,NetBanking,1,No,1,14.6,2,12,1
CUST105279,07-09-2024,32,Basic,North,1.12,31,59.1,66,288,NetBanking,2,No,1,24.7,3,3,0
CUST105280,09-09-2024,31,basic,East,4.91,8.4,19.5,3,295,NetBanking,0,No,4,0,,11,0
CUST105281,25-10-2025,18,Pro,East,3.32,46,77.6,50,400,Card,0,No,1,19.6,4,3,0
CUST105282,16-06-2025,7,Basic,West,4.79,54,37.4,3,281,Card,1,No,2,32.7,2,10,0
